file_path,filename,filename_upc,file_size,modified_time,width,height,detected_text,normalized_text,detected_brand,detected_denomination,detected_pack_quantity,catalog_status,catalog_error
Z:\Kendal King\Images\196742041699.jpg,196742041699.jpg,196742041699,2403983,1693408769.0,1200,1650,"VISA \ My oS
+ $8.94 Purchase Charge
V/ le A la ¢ Wy z te NY Wy 2. Wy
\ a ee Ne i vg NEY VAN \ 4
RL ie Vl
9 VanillaGift.com A aN Aas»
= YNZ SS LIES Wi % PD SNAONY WY ae
VANILLA VISA® GIFT CARD | NO FEES AFTER PURCHASE
VISA ) S78
OO + $8.94 Purchase Charge
y VanillaGift.com 2 aS Gas »
Yahilla. {Ah bay $250
ea aC ee WR al \ i ge igang
VISA l + 58.94 Purchase Charge
Shs, fh \\ t wo
a Tes Wi A "" 4 ”
Ram Ll ARR mer Wey Se \ Zag | gGiFTBaRD' 4
heyy ES ow BY BB 3 ROS i, a te g
6 ManilaGitgom 3 | aN age
val Fa. eo SB Be
me | ita: SOE Be RE i 6 Sa ae
R- Nar TaGit s 5 4 aS ea . \ x ‘s eer “yi
a\ [eee See SY YA aa",visa my os $8 94 purchase charge v le a la wy z te ny wy 2 wy a ee ne i vg ney van 4 rl ie vl 9 vanillagift com a an aas ynz ss lies wi pd snaony wy ae vanilla visa gift card no fees after purchase visa s78 oo $8 94 purchase charge y vanillagift com 2 as gas yahilla ah bay $250 ea ac ee wr al i ge igang visa l 58 94 purchase charge shs fh t wo a tes wi a 4 ram ll arr mer wey se zag ggiftbard 4 heyy es ow by bb 3 ros i a te g 6 manilagitgom 3 an age val fa eo sb be me ita soe be re i 6 sa ae r nar tagit s 5 4 as ea x s eer yi a eee see sy ya aa,visa,,,ok,
Z:\Kendal King\Images\196742041712.jpg,196742041712.jpg,196742041712,1859274,1693408772.0,1200,1650,"@) 80
Vanilla *50,
VanillaGift.com
* ‘NX
7 v
VanillaGift.com vs
Vanilla ep £50
VanillaGift.com a
, x
e
GIFTS FOR EVERYONE
VANILLA MASTERCARD® GIFT CARD | NO FEES AFTER PURCHASE
© 180
Vanilla. *50
* DV &
Vanilla. ""50
Vanilla. ep £50
VanillaGift.com ‘@
. &
t )
eo > .250
Vanilla. 250.
*k IN
Vanilla. 230,
Vanilla. mp 850
VanillaGift.com 7”
is",80 vanilla 50 vanillagift com nx 7 v vanillagift com vs vanilla ep 50 vanillagift com a x e gifts for everyone vanilla mastercard gift card no fees after purchase 180 vanilla 50 dv vanilla 50 vanilla ep 50 vanillagift com t eo 250 vanilla 250 k in vanilla 230 vanilla mp 850 vanillagift com 7 is,mastercard,,,ok,
Z:\Kendal King\Images\196742041736.jpg,196742041736.jpg,196742041736,3498,1693408452.0,60,83,"merry chrigtmmag
-,
me
Tr ;
oa, ddgtneg",merry chrigtmmag me tr oa ddgtneg,,,,ok,
Z:\Kendal King\Images\196742041736.png,196742041736.png,196742041736,10216,1693342340.0,60,83,"e 2
merry christmas
xp
4
= oe
onary chvigtmng
‘se,",e 2 merry christmas xp 4 oe onary chvigtmng se,,,,ok,
Z:\Kendal King\Images\196742041743.jpg,196742041743.jpg,196742041743,957991,1693408774.0,1163,1650,"© 00
holly jolly
a
te (Wn,
Vanilla VANILLA MASTERCARD® GIFT.CARD
©  —— —.s100
+ (Wn,
@ — ~— 00
¥&
7 pn,
v ‘anil a VANILLA MASTERCARD"" GIFT CARD",00 holly jolly a te wn vanilla vanilla mastercard gift card s100 wn 00 7 pn v anil a vanilla mastercard gift card,mastercard,,,ok,
Z:\Kendal King\Images\196742041750.jpg,196742041750.jpg,196742041750,3436,1693408453.0,58,83,"| _
ee one
6.
oes
alle
happy helidoen
>
6:
Gta OO"" TEE
eo ws
happy tebichons
®
+}.
faring “Ste a",ee one 6 oes alle happy helidoen 6 gta oo tee eo ws happy tebichons faring ste a,,,,ok,
Z:\Kendal King\Images\196742041750.png,196742041750.png,196742041750,9925,1693342344.0,58,83,"e =
Pe MOaRS
hs
-6.
anwite OO"" TEE
Ce; ==
happy helidaun
6;
te OO"" TEE
a
+ fw
J.",e pe moars hs 6 anwite oo tee ce happy helidaun 6 te oo tee a fw j,,,,ok,
Z:\Kendal King\Images\196742043105.jpg,196742043105.jpg,196742043105,555433,1721164018.0,1088,1538,"Citgo 290
Quest
Buy VR/MR
games and apps
Moto $50",citgo 290 quest buy vr mr games and apps moto $50,,$50,,ok,
Z:\Kendal King\Images\196742043303.jpg,196742043303.jpg,196742043303,560451,1721164023.0,1088,1538,"4 $15-$100
Meta Gul Choose amount
Quest
Buy VR/MR
games and apps
Meta eu Choose amount
4 $15-“100
Meta aaa Choose amount",4 $15 $100 meta gul choose amount quest buy vr mr games and apps meta eu choose amount 4 $15 100 meta aaa choose amount,,$15,,ok,
Z:\Kendal King\Images\196742043310.jpg,196742043310.jpg,196742043310,816685,1721164019.0,1500,1500,"1 Cc) $499
MONTH Estimated Retail Price
US
Azzy
Ultimate
Play hundreds of high-quality games, including
new releases on day one and online multiplayer.
1 Cc) $4 G99
Cx, a
yan
1 ( \ $4699
—Nbi§s- —
s&
- b -
ate : Ze fr .",1 cc $499 month estimated retail price us azzy ultimate play hundreds of high quality games including new releases on day one and online multiplayer 1 cc $4 g99 cx a yan 1 $4699 nbi s s b ate ze fr,,,,ok,
Z:\Kendal King\Images\196742043327.jpg,196742043327.jpg,196742043327,823674,1721164031.0,1500,1500,"3 ©) s4g%
MONTHS Estimated Retail Price
US
Nt i>
zy
Ultimate
Play hundreds of high-quality games, including
new releases on day one and online multiplayer.
3 ©) $49
lei Ge =
} id
tt ls :
a i i.
3 C \ $492
—belsis> —
Ps
on *
a.",3 s4g months estimated retail price us nt i zy ultimate play hundreds of high quality games including new releases on day one and online multiplayer 3 $49 lei ge id tt ls a i i 3 c $492 belsis ps on a,playstation,,,ok,
Z:\Kendal King\Images\196742043891.jpg,196742043891.jpg,196742043891,10015,1725034976.0,134,180,"| GIFT CaRD ,
(UY moerrcece cee:
P 0
x
_ > x fy >
% JAOQOX UT
ee aaa
GIFT CARD
: $
L?4 oe eee og
-' i- ;
p 50
GIFT CARO 550
Yo fan tems ee *
xt 40",gift card uy moerrcece cee p 0 x x fy jaoqox ut ee aaa gift card $ l 4 oe eee og i p 50 gift caro 550 yo fan tems ee xt 40,,,,ok,
Z:\Kendal King\Images\196742045369.jpg,196742045369.jpg,196742045369,69317,1701898323.0,720,960,"~~ §25-#200
‘Dhourp + PIXAR + MARVEL + WRB + (ec
Stream the best stories
allin one place
$25-$200
‘Dione + PIXAR + MARVEL + RR + [122%
325-5200
Dieere + PINAR + MARMEL + STAR 4+ Ooo",25 200 dhourp pixar marvel wrb ec stream the best stories allin one place $25 $200 dione pixar marvel rr 122 325 5200 dieere pinar marmel star 4 ooo,,$25,,ok,
Z:\Kendal King\Images\196742045383.jpg,196742045383.jpg,196742045383,462896,1708542182.0,1101,1663,"exten *100
Dionep)
Diep + PIXAR + MARVEL + ERE + OMe,
Stream the best stories
allin one place
Dknep}
Dievep + PIXAR + MARVEL + RAR + Oeste
exes °*100
Denep >
‘Preney + PIXAR + MARV + WERE + OS.",exten 100 dionep diep pixar marvel ere ome stream the best stories allin one place dknep dievep pixar marvel rar oeste exes 100 denep preney pixar marv were os,,,,ok,
Z:\Kendal King\Images\196742045925.jpg,196742045925.jpg,196742045925,380021,1712782626.0,860,1220,"Give the $' =$
Gift of Choice. gute 20-*500
A)
Choose your favorite gif
Walmart >'< vee Se Gharcale
: QRILE f
3)
OUTBACK PFCUANGS ©)
spa GAO
(?) Use code on back to redeem for gift cards online.
Give the $ =$
Gift of Choice. euies 20-*500
NW
Choose your favorite gift car
E
Walmart vase Giarcale
@RILE 4
7)
OUTBACK PF. CUANGS. Gpinkberry
wellness ev .
aiff card = me
@ Use code on back to redeem for gift cards online.
Give the $90-$508
Gift of Choice. eatin 20° 30 oo
A TREAT FOR YQ
(
wee
Choose you
EF
Walmart vONEFISy Giecale
RIL ry.
7) ,
spag ay gE",give the $ $ gift of choice gute 20 500 a choose your favorite gif walmart vee se gharcale qrile f 3 outback pfcuangs spa gao use code on back to redeem for gift cards online give the $ $ gift of choice euies 20 500 nw choose your favorite gift car e walmart vase giarcale rile 4 7 outback pf cuangs gpinkberry wellness ev aiff card me use code on back to redeem for gift cards online give the $90 $508 gift of choice eatin 20 30 oo a treat for yq wee choose you ef walmart vonefisy giecale ril ry 7 spag ay ge,outback,,,ok,
Z:\Kendal King\Images\196742045956.jpg,196742045956.jpg,196742045956,397406,1701898322.0,860,1220,"Give the $90Q-$
Gift of Choice. gees 20-*500
Choose your favorite gift cards from
Walmart (6) XBOX
iF IT > | MAINEVENT |
wines 6 Spotify’
Y 2) Gold
TOPGOLF
Give the $ =$
Walmart (6) XBOX CINEMARK’
(AVE iF IT >
WES ifIT> =O
® REGAL spas 6 Spotify
aif cara
y @)cold
Gift of Choice. eunfi= -20-'500
FUN & GAMES
Walmart (6) XBOX CINEMARK”
(AVE iFIT>
Gereps iFIT> | MAINEVENT |
® REGAL wings (=) Spotify",give the $90q $ gift of choice gees 20 500 choose your favorite gift cards from walmart 6 xbox if it mainevent wines 6 spotify y 2 gold topgolf give the $ $ walmart 6 xbox cinemark ave if it wes ifit o regal spas 6 spotify aif cara y cold gift of choice eunfi 20 500 fun games walmart 6 xbox cinemark ave ifit gereps ifit mainevent regal wings spotify,xbox,,,ok,
Z:\Kendal King\Images\196742046021.jpg,196742046021.jpg,196742046021,524466,1721164007.0,1088,1538,".
Get access to thousands of games,
entertainment apps, and lifestyle brands
when you pay with Razer Gold
GOLD.RAZER.COM",get access to thousands of games entertainment apps and lifestyle brands when you pay with razer gold gold razer com,,,,ok,
Z:\Kendal King\Images\196742047066.jpg,196742047066.jpg,196742047066,1343447,1721164012.0,1088,1538,"aie
~~ Ae 0G
oF
er @ te
¢ we
Nintendo @€Shop $10 0
For use on
Nintendo Switch”
7, (Ae GL
P p' Og
eo We
For use on 3]",aie ae 0g of er te we nintendo shop $10 0 for use on nintendo switch 7 ae gl p p og eo we for use on 3,nintendo,$10,,ok,
Z:\Kendal King\Images\196742050639.jpg,196742050639.jpg,196742050639,94608,1741201041.0,680,1061,", \ ; \ : 25
~ — DUCK DONUTS
| \ N $
F \ im ""
CREME SQ
Ge
4 \ ‘
~ gif
% X
a ""
,* ‘
7 ~
~%o X
VALUE $50
G@ @,.",25 duck donuts n $ f im creme sq ge 4 gif x a 7 o x value $50 g,,$50,,ok,
Z:\Kendal King\Images\196742051414.jpg,196742051414.jpg,196742051414,183163,1708542178.0,1016,1342,"CARD HAS NO VALUE UNTIL peers
ACTIVATED AT REGISTER
BASSPRO.COM CABELAS.COM
CARD HAS NO VALUE UNTIL gees:
Cabelas
®
CARD HAS NO VALUE UNTIL ea@itia»
Cabelais",card has no value until peers activated at register basspro com cabelas com card has no value until gees cabelas card has no value until ea itia cabelais,,,,ok,
Z:\Kendal King\Images\196742052763.jpg,196742052763.jpg,196742052763,305328,1712782618.0,863,1220,"0 $15-""100
Meta enim Choose amount
Quest
Buy VR/MR
games and apps
*) $15-*100
Meta exam Choose amount
aN $15-100
Meta ena Choose amount",0 $15 100 meta enim choose amount quest buy vr mr games and apps $15 100 meta exam choose amount an $15 100 meta ena choose amount,,$15,,ok,
Z:\Kendal King\Images\196742053418.jpg,196742053418.jpg,196742053418,185739,1712782650.0,720,960,"OS $100
TEXAS
ROADHOUSE
aE 4160
}
S100
a
|
-~ 2;",os $100 texas roadhouse ae 4160 s100 a 2,texas roadhouse,$100,,ok,
Z:\Kendal King\Images\196742053760.jpg,196742053760.jpg,196742053760,276157,1712782629.0,863,1220,"How Much Hulu?
$25-$200
ge
hulu",how much hulu $25 $200 ge hulu,,$25,,ok,
Z:\Kendal King\Images\196742056921.jpg,196742056921.jpg,196742056921,350874,1741201114.0,1275,1650,"“Ee — — $100
ie
g S
=
Four *25 Gift Cards
eOROE —*> $100
~~
Bowl ‘nix .
Four $25 Gift Cards""
RE ""> $100
Blo a hx @
aft, . . - ’ “",ee $100 ie g s four 25 gift cards eoroe $100 bowl nix four $25 gift cards re $100 blo a hx aft,,$100,,ok,
Z:\Kendal King\Images\196742057423.jpg,196742057423.jpg,196742057423,338496,1741201163.0,1088,1538,"EXTREME  =——>—— $75
VALUE ——_~’
Pee 9 if > on
a 2 Good Food &Fun _-
ip, BAe ge oe
hi : 3 . a hs ie ‘i > : . J Be
A Pe i he
A TENNESSEE by ORIGINAL $25
O ] : ®
NV Good Food & Fun
tal Gift Card
EXTREME —  —. $ 2 5
VALUE ——~”
N. ise: 2 Good Food & Fun a4
ue c Sn, 3 “Ode
A TENNESSEE wx ORIGINAL $25
loOrs
OUTS.
a> | eae Food & Fun
ih Gift Card
y
EXTREME — $9 5
VALUE ———”
Bey | q
ar Ff, Good Food & Fun ....
é vl ee ane ns: ot Sen ec =
ale eo me oe a y a or ae
A TENNESSEE wx ORIGINAL $95 ,
<=)
Sy S Good Food & Fun
\ J",extreme $75 value pee 9 if on a 2 good food fun ip bae ge oe hi 3 a hs ie i j be a pe i he a tennessee by original $25 o nv good food fun tal gift card extreme $ 2 5 value n ise 2 good food fun a4 ue c sn 3 ode a tennessee wx original $25 loors outs a eae food fun ih gift card y extreme $9 5 value bey q ar ff good food fun vl ee ane ns ot sen ec ale eo me oe a y a or ae a tennessee wx original $95 sy s good food fun j,,$75,,ok,
Z:\Kendal King\Images\196742061390.jpg,196742061390.jpg,196742061390,921739,1721164027.0,1088,1538,"eit, ‘s”
FOR : Ni : E
1000 V-BUCKS
$$$]
=O0p
SUPPORTED DEVICES'
PLAYSTATION®, XBOX, NINTENDO SWITCH™, PC, MOBILE
efits ‘s”
FOR ; Ni : E
eitz= ‘s”
SUPPORTED DEVICES’",eit s for ni e 1000 v bucks $$$ o0p supported devices playstation xbox nintendo switch pc mobile efits s for ni e eitz s supported devices,playstation,,,ok,
Z:\Kendal King\Images\196742061406.jpg,196742061406.jpg,196742061406,993908,1721164020.0,1088,1538,"exfiep *22°
FORTNITE
2800 V-BUCKS
=
exnfiem *22”
FOR : Ni : q
—S— wicLeuey
<a = ee eat
SUPPORTED DEVICES’
PLAYSTATION®, XBOX, NINTENDO SWITCH™, PC, MOBILE
enfies *22”
FOR I Ni : q
< - _ “o*
“ESS EXTRA!",exfiep 22 fortnite 2800 v bucks exnfiem 22 for ni q s wicleuey a ee eat supported devices playstation xbox nintendo switch pc mobile enfies 22 for i ni q o ess extra,playstation,,,ok,
Z:\Kendal King\Images\196742061413.jpg,196742061413.jpg,196742061413,972194,1721164021.0,1088,1538,"exfies *36”
FOR ; Ni : q
5000 V-BUCKS
‘ —— => INCLUDES?
ST_eS= — 22.
—— — p_ Ss a
a <a
=SK——>LEN |) —__
SUPPORTED DEVICES""
PLAYSTATION®, XBOX, NINTENDO SWITCH™, PC, MOBILE
enfies *36”
FOR : Ni : q
enffies °36°
FOR : Ni I q
= S®z a
Ss i",exfies 36 for ni q 5000 v bucks includes st es 22 p ss a a a sk len supported devices playstation xbox nintendo switch pc mobile enfies 36 for ni q enffies 36 for ni i q s z a ss i,playstation,,,ok,
Z:\Kendal King\Images\196742061420.jpg,196742061420.jpg,196742061420,1173440,1721164032.0,1088,1538,"exfiep *89”
FOR I Ni : E
— 13500 V-BUCKS
Oe eB AY
— <= — DY
——< oo = |
Gs) <= Ry) = S
SUPPORTED DEVICES'
PLAYSTATION®, XBOX, NINTENDO SWITCH™, PC, MOBILE
eufies *89°°
®
13500 V-BUCKS
= = :
Liam — _— s > Ey, >
SPs. 33°. [A
=, ~ ——___—— ~] FF
ISO <
ae <=>
FOR I Ni I E
<> =a .
——~J —s INCLUDES? BD
oe 7? = a >",exfiep 89 for i ni e 13500 v bucks oe eb ay dy oo gs ry s supported devices playstation xbox nintendo switch pc mobile eufies 89 13500 v bucks liam s ey sps 33 a ff iso ae for i ni i e a j s includes bd oe 7 a,playstation,,,ok,
Z:\Kendal King\Images\196742061444.jpg,196742061444.jpg,196742061444,993908,1712782630.0,1088,1538,"exfiep *22°
FORTNITE
2800 V-BUCKS
=
exnfiem *22”
FOR : Ni : q
—S— wicLeuey
<a = ee eat
SUPPORTED DEVICES’
PLAYSTATION®, XBOX, NINTENDO SWITCH™, PC, MOBILE
enfies *22”
FOR I Ni : q
< - _ “o*
“ESS EXTRA!",exfiep 22 fortnite 2800 v bucks exnfiem 22 for ni q s wicleuey a ee eat supported devices playstation xbox nintendo switch pc mobile enfies 22 for i ni q o ess extra,playstation,,,ok,
Z:\Kendal King\Images\196742061451.jpg,196742061451.jpg,196742061451,972194,1712782632.0,1088,1538,"exfies *36”
FOR ; Ni : q
5000 V-BUCKS
‘ —— => INCLUDES?
ST_eS= — 22.
—— — p_ Ss a
a <a
=SK——>LEN |) —__
SUPPORTED DEVICES""
PLAYSTATION®, XBOX, NINTENDO SWITCH™, PC, MOBILE
enfies *36”
FOR : Ni : q
enffies °36°
FOR : Ni I q
= S®z a
Ss i",exfies 36 for ni q 5000 v bucks includes st es 22 p ss a a a sk len supported devices playstation xbox nintendo switch pc mobile enfies 36 for ni q enffies 36 for ni i q s z a ss i,playstation,,,ok,
Z:\Kendal King\Images\196742063912.jpg,196742063912.jpg,196742063912,1578250,1712782641.0,4534,6409,"a
| NoFees F »
‘4. FANDANGO
— VUDU (9 XBOX
iIlions
Ae lebees IHOp
O —S
> /0 -
BONUS SMOOTHIE PF CHANGS.
eines Gift cord
Exchange for eGifts from th
POPULAR BRANDS & MORE! Ning re
= 100
No Fees y ) Purchase Price
$105 Value
f [ \3. FANDANGO
VUDU (9 XBOX
sy [ MAIN EVENT
YOU IR FAVORITE Ph ees lHOp
BRANDS WITH A ;
Sy /0 | a
BO N U S SMOOTHIE PF. CHANGS.
| SPAS | giftcard
Exchange for eGifts from these
POPULAR BRANDS & MORE! Huuspy Hiveme |
—_. +100
No Fees | ; Purchase Price
f [ \4. FANDANGO
y [MAINevENT|
YOUR FAVORITE [trees
BRANDS WITH A
o % ZS Gy
O a
onth..
BONUS . jOOTHIE PF CUANGS.
_ SPOX | gift card
POPULAR BRANDS & MORE! Miuspy Meme)",a nofees f 4 fandango vudu 9 xbox iilions ae lebees ihop o s 0 bonus smoothie pf changs eines gift cord exchange for egifts from th popular brands more ning re 100 no fees y purchase price $105 value f 3 fandango vudu 9 xbox sy main event you ir favorite ph ees lhop brands with a sy 0 a bo n u s smoothie pf changs spas giftcard exchange for egifts from these popular brands more huuspy hiveme 100 no fees purchase price f 4 fandango y mainevent your favorite trees brands with a o zs gy o a onth bonus joothie pf cuangs spox gift card popular brands more miuspy meme,xbox,,,ok,
Z:\Kendal King\Images\196742063929.jpg,196742063929.jpg,196742063929,1773638,1712782643.0,4534,6409,"aift - $20-$500 |
Exchange for eGifts from
these brands and MORE at ZillionsGift.com
- @ -
(¢) XBOX IAVE . ey Applebees
i Blue Nexon Sa Ss mds
me ® a
Panera Cpe «REGAL —CUNDSTONE.-« OUTBACK
PFCUANGS  PAPAJOHNs: «= Samba CARRABBA's
a
Flemings  Spotify  s%GoLFNOW * plana micher
»
Fift - $20-$500
No Fees
— l, < :
() XBOX —_ lnOp Applebees
Blue Nexon HES W/ SmasH
@ Apron GRILL wn, BURGER
Thye | oe
Yanero Gereecake COLD STONE © OUTBACK
PFCUANGS — PAPAJOHNs: “Jamba CARRABBA's
ee
Hlemings 6 Spotify: '» GOLFNOW Fo Sealetchen
: we Z
aitt ~~ 320-3500 |
x > HOD Brees
(¢) XBOX JAVE \ P Applebees
Blue Nexon ga w/ mas
é Apron p “GRILL 2 BURGER
Ue ® —
PFCUANGS.  PAPAJOHNs «= /amba CARRABBA‘s
Flemings = Spotify = sGOLFNOW * Cates",aift $20 $500 exchange for egifts from these brands and more at zillionsgift com xbox iave ey applebees i blue nexon sa ss mds me a panera cpe regal cundstone outback pfcuangs papajohns samba carrabba s a flemings spotify s golfnow plana micher fift $20 $500 no fees l xbox lnop applebees blue nexon hes w smash apron grill wn burger thye oe yanero gereecake cold stone outback pfcuangs papajohns jamba carrabba s ee hlemings 6 spotify golfnow fo sealetchen we z aitt 320 3500 x hod brees xbox jave p applebees blue nexon ga w mas apron p grill 2 burger ue pfcuangs papajohns amba carrabba s flemings spotify sgolfnow cates,xbox,$20,,ok,
Z:\Kendal King\Images\196742066005.jpg,196742066005.jpg,196742066005,523826,1712782622.0,863,1220,"(5
. Zs
w a -
PON gs
4 q 6 ‘4
y 4 @
eyo). oo
‘Oo Te
) 69
For use on >]
Nintendo Switch™
Pd a 4",5 zs w a pon gs 4 q 6 4 y 4 eyo oo oo te 69 for use on nintendo switch pd a 4,nintendo,,,ok,
Z:\Kendal King\Images\196742067651.jpg,196742067651.jpg,196742067651,150120,1712782713.0,720,960,"=a waa
I OUTBACK
STEAKHOUSE®
KNOW WHAT GOES GREAT WITH
— SSTEAK? 2
= (2 )RMhN ign | =
= ais >
!
| QOUTBACK
i STEAKHOUSE®
: KNOW WHAT GOES GREAT WITH
| SSTEAK?
| a
:
(ee) ENJOY A FREE
i game = WS BLOOMIN’ ONION | =,
i
| =o El ee
|
| OUTBACK
| @STEAK?¢@
— (=) BAA i -
Pt , io
i 2 * 7s. - =",a waa i outback steakhouse know what goes great with ssteak 2 2 rmhn ign ais qoutback i steakhouse know what goes great with ssteak a ee enjoy a free i game ws bloomin onion i o el ee outback steak baa i pt io i 2 7s,outback,,,ok,
Z:\Kendal King\Images\196742068139.jpg,196742068139.jpg,196742068139,201162,1712782609.0,1088,1500,"CARD HAS NO VALUE UNTIL ACTIVATED BY CASHIER.
Nes @
ITALIAN KITCHEN
525-5100 (ar Obie |
| Oa ‘i a a —
G Neos ®
7 7 sath ee
$25-5100: BN or
4
eae — Fi aes ey
CARD HAS NO VALUE UNTIL ACTIVATED BY CASHIER,
Cranden.",card has no value until activated by cashier nes italian kitchen 525 5100 ar obie oa i a a g neos 7 7 sath ee $25 5100 bn or 4 eae fi aes ey card has no value until activated by cashier cranden,,$25,,ok,
Z:\Kendal King\Images\196742068702.jpg,196742068702.jpg,196742068702,81882,1712782665.0,720,960,"GIFT CARD
(a9
@’ ,
GIFT CARD ENVELOPE P
INCLUDED y (
_ SA
AN)
EXCLUSIVE
GIFT CARD ENVELOPE a |
INCLUDED
—_>
(/_) ,",gift card a9 gift card envelope p included y sa an exclusive gift card envelope a included,,,,ok,
Z:\Kendal King\Images\196742069792.jpg,196742069792.jpg,196742069792,257929,1712782615.0,1088,1500,"ony YOU SELECT THE AMOUNT.”
BY CASHIER. : ane - as me e
_ VsteakHousE ~
| «NE Bot ak ae Oe aes
wagers Tie ees ee oS -— |
eae
: i Tit et < ‘ be £ N
So ee . . Zo , &
£ 1 —A TRIAL’ Ar’ ~ if sal
G@rONCHORN = - ~~~
CE STEAKHOUSE an 7 “ 3
BY CASHIER. Sua) wang.
Cian. $25-$100:
\J LONGHORN
cp ee a a
SS ; y mn Uf a , ra
ia . i ®
b ; A paae : ‘ , »
SSGEONGHORN, =<
4 STEAKHOUSE : . z : ‘
oeuvstoe YOU SELECT THE AMOUNT.
BY CASHIER. e $95 $100°
\J LONGHORN -
R oe wt a nr ore .
ee BO eB OE ga Ae
PP Se
SGEONGHORN
, STEAKHOUSE . ,",ony you select the amount by cashier ane as me e vsteakhouse ne bot ak ae oe aes wagers tie ees ee os eae i tit et be n so ee zo 1 a trial ar if sal g ronchorn ce steakhouse an 7 3 by cashier sua wang cian $25 $100 j longhorn cp ee a a ss y mn uf a ra ia i b a paae ssgeonghorn 4 steakhouse z oeuvstoe you select the amount by cashier e $95 $100 j longhorn r oe wt a nr ore ee bo eb oe ga ae pp se sgeonghorn steakhouse,,$25,,ok,
Z:\Kendal King\Images\196742069808.jpg,196742069808.jpg,196742069808,260101,1712782615.0,1088,1500,"CARD HAS NO VALUE < ig ay ee
UNTIL ACTIVATED < ae cee. ila
BY CASHIER. 4 So
‘ ee ‘ a . ih ‘ & & Shee ae
4 e
. 1 —A YRIALIANAIL’ ~ if Sas
rONGHORN - —
CE STEAKHOUSE  <""._- - se : 3
CARD HAS NO VALUE S Soe § i
UNTILACTIVATED . are SAN.
~ST/LONGHORN
oS “AJLONGHORN
a fe ae ar:
} gre s i. ) i j
She ¥¥ if
7 Y h
SGronchorn < -- -
_ STEAKHOUSE : 3
CARD HAS NO VALUE § .
UNTIL ACTIVATED ~ "" 3. .
BY CASHIER. a re Ao.
—©ST/LONGHORN ~
\J LONGHORN -_
a#
E #2. ""2 yt flotwos, * :
- BEE SET ee Be EE 8
omit tat a al, Se
ap * ts - : . > .
SBEONGHORN
STEAKHOUSE .",card has no value ig ay ee until activated ae cee ila by cashier 4 so ee a ih shee ae 4 e 1 a yrialianail if sas ronghorn ce steakhouse se 3 card has no value s soe i untilactivated are san st longhorn os ajlonghorn a fe ae ar gre s i i j she if 7 y h sgronchorn steakhouse 3 card has no value until activated 3 by cashier a re ao st longhorn j longhorn a e 2 2 yt flotwos bee set ee be ee 8 omit tat a al se ap ts sbeonghorn steakhouse,,,,ok,
